Date,EUR,AUD,BGN,BRL,CAD,CHF,CNY,CZK,DKK,GBP,HKD,HRK,ILS,INR
2022-03-20,1.1008366358432409,0.7365939893930465,0.5628412224911352,0.19733207040808273,0.7913270554720265,1.0672358591248665,0.15718821717124085,0.04432093676731951,0.14791148976452492,1.311647429171039,0.1278494444941637,0.14544396771143916,0.3078249091916518,0.013138774362572362
2022-03-19,1.1008366358432409,0.7365939893930465,0.5628412224911352,0.19733207040808273,0.7913270554720265,1.0672358591248665,0.15718821717124085,0.04432093676731951,0.14791148976452492,1.311647429171039,0.1278494444941637,0.14544396771143916,0.3078249091916518,0.013138774362572362
2022-03-18,1.1008366358432409,0.7365939893930465,0.5628412224911352,0.19733207040808273,0.7913270554720265,1.0672358591248665,0.15718821717124085,0.04432093676731951,0.14791148976452492,1.311647429171039,0.1278494444941637,0.14544396771143916,0.3078249091916518,0.013138774362572362
2022-03-17,1.105094485578517,0.7340527049842178,0.5650355972426263,0.19615150742433457,0.7894529091339701,1.0641694157709907,0.15747535510692576,0.044601839379856026,0.14845605700712589,1.310615989515072,0.12791813239526703,0.14592575297688534,0.30888984987953294,0.013180509716671762
2022-03-16,1.0993843447669305,0.724952878062926,0.5621135469364812,0.1945033357322078,0.7871536523929471,1.0637166258908626,0.15746791591213288,0.04453351146737921,0.14774540511790085,1.3090718680455558,0.12784290663632528,0.14518423879903597,0.3064758343804591,0.013122377984848903
2022-03-15,1.0991426687183996,0.7215007215007215,0.561955605507165,0.19492797411356505,0.7795447458684129,1.0648493238206793,0.15675209655929148,0.04419909038271992,0.14770830563802603,1.3077023669412842,0.12776450446536944,0.14509576320371445,0.30456234391179876,0.01309145559967376
2022-03-14,1.0960105217010083,0.7240605314604301,0.5603810591202018,0.19824356204032276,0.7840677434530343,1.0694043417816277,0.15715857300015715,0.04403365932919123,0.14730143766203158,1.3061650992685476,0.12771718306981023,0.1446968600781363,0.3056328127387756,0.013058342060658609
2022-03-13,1.0990218705352237,0.7318501170960187,0.5619240278714318,0.19953707398834705,0.7836376459525115,1.0743446497636442,0.15782828282828282,0.04358855887506647,0.14771048744460857,1.3087292239235702,0.12778083031983542,0.14515262798832973,0.30798607902922787,0.013085288602582774
2022-03-12,1.0990218705352237,0.7318501170960187,0.5619240278714318,0.19953707398834705,0.7836376459525115,1.0743446497636442,0.15782828282828282,0.04358855887506647,0.14771048744460857,1.3087292239235702,0.12778083031983542,0.14515262798832973,0.30798607902922787,0.013085288602582774
2022-03-11,1.0990218705352237,0.7318501170960187,0.5619240278714318,0.19953707398834705,0.7836376459525115,1.0743446497636442,0.15782828282828282,0.04358855887506647,0.14771048744460857,1.3087292239235702,0.12778083031983542,0.14515262798832973,0.30798607902922787,0.013085288602582774
2022-03-10,1.108401684770561,0.7336218912772358,0.5667327854916407,0.19807863721897595,0.7811889696117491,1.0792143319663285,0.1582003132366202,0.043782645435002474,0.14897579143389197,1.316829075585989,0.12786088735455825,0.14648795136600015,0.3060256449490467,0.013100562538155388
2022-03-09,1.0992634934593823,0.7332991127080737,0.5620819515485358,0.19914368216668327,0.7791803023219572,1.0779346771585643,0.15827793605571383,0.04334088909499889,0.1476755862720775,1.3154433043935807,0.12786415711947627,0.14536151408553072,0.30554876558298705,0.013055426814541133
2022-03-08,1.0892059688487092,0.7275372862859221,0.5569169079973267,0.19680003148800504,0.7792410192472531,1.0772379618657761,0.1583029919265474,0.04247727465805794,0.14631648255175944,1.30941469163284,0.12786579206464893,0.14385591391662111,0.30237058538945333,0.012978416892707427
2022-03-07,1.0894432944765224,0.738606987222099,0.5570720294134032,0.19785524909975863,0.7858546168958743,1.0820168794633196,0.1582528881152081,0.04258526634954839,0.146425747503441,1.3185654008438819,0.1279443186325311,0.14411298457991065,0.30558611416697223,0.01299925254297878
2022-03-06,1.0928961748633879,0.7348618459729571,0.5587840858292356,0.19758550512734388,0.7841907151819323,1.0868383871318334,0.1582428711586543,0.04246410721337789,0.14690759512266782,1.3266118333775536,0.12795741577203107,0.1445943405775098,0.3069650366823219,0.013098760726247688
2022-03-05,1.0928961748633879,0.7348618459729571,0.5587840858292356,0.19758550512734388,0.7841907151819323,1.0868383871318334,0.1582428711586543,0.04246410721337789,0.14690759512266782,1.3266118333775536,0.12795741577203107,0.1445943405775098,0.3069650366823219,0.013098760726247688
2022-03-04,1.0928961748633879,0.7348618459729571,0.5587840858292356,0.19758550512734388,0.7841907151819323,1.0868383871318334,0.1582428711586543,0.04246410721337789,0.14690759512266782,1.3266118333775536,0.12795741577203107,0.1445943405775098,0.3069650366823219,0.013098760726247688
